TIME,STRATEGY NAME,TRADE NO,STOCK,PRICE,QUANTITY,TYPE,SL,TARGET,STATUS,EXIT PRICE,PL
11:30:24,RED RED PREVIOUS OPEN SELL PERCENT,346,ESCORTS,813.35,3,sell,821.60,805.35,STOPLOSS TRIGGERED,821.60,-24.75,820
11:30:35,RED RED PREVIOUS OPEN SELL PERCENT,347,INDIGO,853.20,2,sell,861.85,844.80,STOPLOSS TRIGGERED,861.85,-17.30,821
11:31:34,RED RED PREVIOUS OPEN SELL PERCENT,348,GRASIM,502.30,2,sell,507.45,497.40,TARGET TRIGGERED,497.40,9.80,822
11:31:48,RED RED PREVIOUS OPEN SELL PERCENT,349,MFSL,418.35,3,sell,422.65,414.30,STOPLOSS TRIGGERED,422.65,-12.90,825
11:31:51,RED RED PREVIOUS OPEN SELL PERCENT,350,INDIGO,861.85,2,sell,870.60,853.35,STOPLOSS TRIGGERED,870.60,-17.50,827
11:31:54,RED RED PREVIOUS OPEN SELL PERCENT,351,BPCL,301.65,5,sell,304.80,298.75,TARGET TRIGGERED,298.75,14.50,829
11:32:19,RED RED PREVIOUS OPEN SELL PERCENT,352,EXIDEIND,152.25,6,sell,153.85,150.80,STOPLOSS TRIGGERED,153.85,-9.60,831
11:32:45,RED RED PREVIOUS OPEN SELL PERCENT,353,RAMCOCEM,552.85,2,sell,558.50,547.45,TARGET TRIGGERED,547.45,10.80,833
11:35:10,RED RED PREVIOUS OPEN SELL PERCENT,354,SRTRANSFIN,587.10,2,sell,593.10,581.35,STOPLOSS TRIGGERED,593.10,-12.00,834
11:37:05,RED RED PREVIOUS OPEN SELL PERCENT,355,CONCOR,351.35,4,sell,355.00,347.95,STOPLOSS TRIGGERED,355.00,-14.60,836
11:39:22,RED RED PREVIOUS OPEN SELL PERCENT,356,BANDHANBNK,228.65,3,sell,231.05,226.50,STOPLOSS TRIGGERED,231.05,-7.20,840
11:40:09,RED RED PREVIOUS OPEN SELL PERCENT,357,BPCL,298.65,5,sell,301.75,295.80,STOPLOSS TRIGGERED,301.75,-15.50,842
11:40:52,RED RED PREVIOUS OPEN SELL PERCENT,358,TVSMOTOR,313.40,3,sell,316.65,310.40,TARGET TRIGGERED,310.40,9.00,843
11:42:16,RED RED PREVIOUS OPEN SELL PERCENT,359,ICICIPRULI,366.35,4,sell,370.15,362.80,STOPLOSS TRIGGERED,370.15,-15.20,845
11:46:20,RED RED PREVIOUS OPEN SELL PERCENT,360,DLF,132.10,7,sell,133.55,130.90,TARGET TRIGGERED,130.90,8.40,851
11:47:38,RED RED PREVIOUS OPEN SELL PERCENT,361,JUSTDIAL,331.40,4,sell,334.85,328.20,STOPLOSS TRIGGERED,334.85,-13.80,852
11:48:40,RED RED PREVIOUS OPEN SELL PERCENT,362,CUMMINSIND,318.85,2,sell,322.15,315.80,STOPLOSS TRIGGERED,322.15,-6.60,855
11:49:39,RED RED PREVIOUS OPEN SELL PERCENT,363,TATASTEEL,266.10,3,sell,268.90,263.55,STOPLOSS TRIGGERED,268.90,-8.40,859
11:54:01,RED RED PREVIOUS OPEN SELL PERCENT,364,CONCOR,355.50,4,sell,359.20,352.05,TARGET TRIGGERED,352.05,13.80,861
11:54:13,RED RED PREVIOUS OPEN SELL PERCENT,365,SUNTV,373.15,3,sell,377.00,369.55,TARGET TRIGGERED,369.55,10.80,863
11:54:52,RED RED PREVIOUS OPEN SELL PERCENT,366,ESCORTS,821.60,3,sell,829.95,813.50,TARGET TRIGGERED,813.50,24.30,865
11:59:18,RED RED PREVIOUS OPEN SELL PERCENT,367,GODREJPROP,599.45,2,sell,605.55,593.60,STOPLOSS TRIGGERED,605.55,-12.20,867
11:59:41,RED RED PREVIOUS OPEN SELL PERCENT,368,ICICIPRULI,370.30,4,sell,374.15,366.70,TARGET TRIGGERED,366.70,14.40,870
12:09:49,RED RED PREVIOUS OPEN SELL PERCENT,369,AMBUJACEM,174.75,6,sell,176.55,173.10,TARGET TRIGGERED,173.10,9.90,872
12:11:05,RED RED PREVIOUS OPEN SELL PERCENT,370,EXIDEIND,152.55,6,sell,154.20,151.15,TARGET TRIGGERED,151.15,8.40,873
12:15:18,RED RED PREVIOUS OPEN SELL PERCENT,371,AMBUJACEM,173.00,6,sell,174.85,171.40,AUTO SQUARED OFF,172.00,6.00,874
12:16:03,MADISON SELL,372,MINDTREE,872.45,2,sell,878.65,698.00,STOPLOSS TRIGGERED,878.65,-12.40,875
12:25:04,MADISON SELL,373,ITC,166.35,6,sell,167.30,133.15,AUTO SQUARED OFF,164.45,11.40,879
12:25:05,GREEN GREEN PREVIOUS OPEN BUY PERCENT,374,INFRATEL,209.10,5,buy,206.95,211.10,STOPLOSS TRIGGERED,206.95,-10.75,880
12:25:40,RED RED PREVIOUS OPEN SELL PERCENT,375,DABUR,438.65,3,sell,443.15,434.40,AUTO SQUARED OFF,436.60,6.15,881
12:30:33,RED RED PREVIOUS OPEN SELL PERCENT,376,JUSTDIAL,334.75,4,sell,338.20,331.55,TARGET TRIGGERED,331.55,12.80,884
12:31:05,RED RED PREVIOUS OPEN SELL PERCENT,377,ESCORTS,813.30,3,sell,821.55,805.30,STOPLOSS TRIGGERED,821.55,-24.75,886
12:43:01,RED RED PREVIOUS OPEN SELL PERCENT,378,CONCOR,351.90,4,sell,355.55,348.50,TARGET TRIGGERED,348.50,13.60,889
12:45:55,RED RED PREVIOUS OPEN SELL PERCENT,379,LT,827.05,1,sell,835.45,818.90,TARGET TRIGGERED,818.90,8.15,890
12:57:45,RED RED PREVIOUS OPEN SELL PERCENT,380,GRASIM,497.25,2,sell,502.35,492.40,AUTO SQUARED OFF,496.15,2.20,892
12:57:45,RED RED PREVIOUS OPEN SELL DAYS HIGH,381,JUSTDIAL,331.45,4,sell,348.00,328.25,STOPLOSS TRIGGERED,348.00,-66.20,893
12:57:46,RED RED PREVIOUS OPEN SELL PERCENT,382,JUSTDIAL,331.45,4,sell,334.90,328.25,STOPLOSS TRIGGERED,334.90,-13.80,894
13:02:05,MADISON SELL,383,MINDTREE,875.00,2,sell,880.00,700.05,STOPLOSS TRIGGERED,880.00,-10.00,895
13:07:44,RED RED PREVIOUS OPEN SELL PERCENT,383,ADANIPORTS,291.70,6,sell,294.75,288.90,STOPLOSS TRIGGERED,294.75,-18.30,898
13:13:08,RED RED PREVIOUS OPEN SELL PERCENT,384,ICICIPRULI,366.55,4,sell,370.35,363.00,TARGET TRIGGERED,363.00,14.20,899
13:33:00,RED RED PREVIOUS OPEN SELL PERCENT,385,TORNTPOWER,297.35,8,sell,300.45,294.50,STOPLOSS TRIGGERED,300.45,-24.80,900
13:34:04,BEARISH ENGULFING 5 MINUTE,386,BIOCON,331.75,5,sell,338.50,321.90,AUTO SQUARED OFF,331.55,1.00,901
13:37:07,RED RED PREVIOUS OPEN SELL PERCENT,387,TORNTPOWER,300.40,8,sell,303.55,297.50,TARGET TRIGGERED,297.50,23.20,903
